filename,repetition,participant_id,average_time_between_vocalizations,cycle_to_cycle_variability,diadochokinetic_rate,early_relative_pace_stability,late_relative_pace_stability,pace_stability,resonant_frequency_attenuation,std_time_between_vocalizations,syllable_lengths_mean,syllable_lengths_sd,average_mfccs_1,average_mfccs_2,average_mfccs_3,average_mfccs_4,alpha_ratio_mean,alpha_ratio_sd,apq11_shimmer,apq3_shimmer,apq5_shimmer,dda_shimmer,ddp_jitter,duration,f1_bandwidth_mean,f1_bandwidth_sd,f1_frequency_mean,f1_frequency_sd,f1_relative_energy_mean,f1_relative_energy_sd,f2_bandwidth_mean,f2_bandwidth_sd,f2_frequency_mean,f2_frequency_sd,f2_relative_energy_mean,f2_relative_energy_sd,f3_bandwidth_mean,f3_bandwidth_sd,f3_frequency_mean,f3_frequency_sd,f3_relative_energy_mean,f3_relative_energy_sd,h1_a3_harmonic_difference_mean,h1_a3_harmonic_difference_sd,h1_h2_harmonic_difference_mean,h1_h2_harmonic_difference_sd,hammarberg_index_mean,hammarberg_index_sd,hnr_mean,hnr_sd,local_jitter,local_absolute_jitter,local_dB_shimmer,local_shimmer,loudness_mean,loudness_sd,pause_durations_sum,pause_durations_mean,pause_durations_sd,number_of_pauses,pause_rate,ppq5_jitter,rap_jitter,rate_loudness_peaks,signal_to_noise_ratio,spectral_slope_0_500_mean,spectral_slope_0_500_sd,spectral_slope_500_1500_mean,spectral_slope_500_1500_sd,speech_ratio,utterance_durations_sum,utterance_durations_mean,utterance_durations_sd,vocal_tremor,pitch_max,pitch_min,pitch_mean,pitch_std,pitch_range,pitch_coefficient_of_variation,pitch_skewness,pitch_kurtosis,pitch_first_quartile,pitch_second_quartile,pitch_third_quartile,pitch_q2_q1_range,pitch_q3_q2_range,pitch_q3_q1_range,pitch_percentile_1,pitch_percentile_99,pitch_percentile_1_99_range,pitch_percentile_20,pitch_percentile_80,pitch_percentile_20_80_range,pitch_linear_regression_offset,pitch_linear_regression_slope,pitch_linear_regression_mse
PN419b,b,PN419,0.042,0.017702,5.441421,80.859375,60.351563,76.871784,0.548819,0.01249,0.140082,0.014285,124.984146,7.307305,-8.284549,13.152756,6.076988,2.183543,10.272509,5.234887,6.312804,15.70466,3.449906,9.123375,489.902232,190.556019,696.340286,156.519298,-12.211389,3.799287,423.709253,250.522684,1551.911819,195.066107,-19.632647,4.40088,477.986922,291.475154,2786.962937,215.684769,-32.200627,3.353919,-18.644877,4.694666,4.926534,3.668343,31.071721,4.330705,-76.071541,101.973752,2.886685,0.021249,100.17326,11.17143,-45.745893,7.267078,3.66,0.0732,0.021255,50,0.401167,1.125898,1.149969,9.541628,-0.002479,-3.776104,1.640496,-6.098301,3.421224,0.585858,5.345,0.104804,0.021442,803.328594,190.29596,88.243916,131.920785,11.819747,102.052044,0.089597,0.070379,4.306218,126.078616,132.955447,138.174159,6.876831,5.218713,12.095543,93.567934,163.101144,69.533209,124.183517,139.183767,15.00025,139.258773,-0.033054,121.676884
HC402a,a,HC402,0.047453,0.025241,6.245038,94.471154,113.942308,102.057921,0.554794,0.015922,0.111864,0.015092,143.728027,-10.999636,7.265573,-9.679802,3.270433,1.476296,3.325423,4.718,5.628712,14.154,6.105925,19.025625,509.634376,295.381467,669.65474,177.025498,-5.138312,4.222749,391.142438,263.630414,1505.974803,256.78121,-10.888486,6.051535,592.162008,336.569564,2630.316715,328.543721,-22.05959,5.423392,-19.413773,5.153762,3.482082,2.736263,19.822875,5.185629,-121.120086,100.144826,4.961894,0.052213,123.013703,12.97626,-48.365334,8.695449,10.005,0.083375,0.019139,120,0.52587,2.512253,2.035308,13.723285,-0.002834,-0.983112,1.518511,-6.653192,3.976163,0.467265,8.89,0.073471,0.022889,86.640987,152.027388,76.563017,94.574007,8.912892,75.464371,0.094243,1.746835,8.41642,89.369315,94.149953,98.80178,4.780637,4.651827,9.432464,78.730487,119.973783,41.243296,87.245542,100.786361,13.540819,98.209294,-0.015944,75.015222
PN16_3Rb,b,PN16,0.055758,0.017,5.816938,114.095745,128.457447,46.905123,0.344573,0.008914,0.109176,0.010607,163.605988,7.259952,10.270009,-11.317804,7.02651,3.336734,,7.843213,16.779846,23.52964,5.452214,5.932437,369.705564,190.776215,573.397713,136.163056,-3.332219,4.991795,530.189784,353.775902,1367.307194,231.127332,-14.862127,5.804253,1023.010223,582.721953,2589.724689,406.782273,-29.123957,5.663829,-29.039851,5.935083,8.804423,2.469217,31.229348,4.27239,-107.684938,102.095525,3.784478,0.042295,128.202281,15.745038,-44.274084,6.226821,3.43,0.098,0.011352,35,0.578177,2.838785,1.817405,14.492754,-0.001835,-1.738583,2.057941,-11.216165,3.331685,0.407084,2.415,0.067083,0.014548,713.74902,107.49916,77.157732,88.479268,5.922232,30.341428,0.066934,0.910882,0.90026,84.834225,87.262195,90.710484,2.42797,3.448289,5.876259,78.04665,105.246797,27.200147,83.743939,92.124639,8.380699,92.793938,-0.051984,28.792614
HC345b,b,HC345,0.034581,0.016,7.891492,121.551724,126.724138,41.37931,0.875621,0.016804,0.093,0.011619,158.541229,-14.780208,17.022867,-17.415766,6.238316,1.826951,2.87299,6.093062,10.323309,18.279185,7.785159,4.192625,206.684902,106.865682,550.86278,63.518108,3.286054,3.917331,504.092925,217.539272,1319.390825,208.602435,-11.059842,4.11681,264.970651,130.259872,2460.241057,91.216352,-16.807697,4.553407,-16.497624,3.987327,-0.357969,2.933275,22.555435,3.611402,-101.820171,103.837443,5.389053,0.035993,137.221108,15.252425,-38.978894,7.067232,2.145,0.069194,0.022436,31,0.511613,3.979569,2.595053,16.230366,-0.001098,2.979447,2.179488,-15.234956,1.935084,0.455562,1.91,0.059688,0.010602,53.326882,175.825785,97.631802,142.640319,14.664517,78.193983,0.102808,-0.742314,0.51029,135.606124,144.909239,152.395525,9.303115,7.486285,16.789401,102.002956,167.627889,65.624934,130.431018,155.375089,24.944072,154.180784,-0.190751,169.920156
PN18_3Rb,b,PN18,0.04834,0.054609,7.053637,122.916667,143.75,274.367961,0.5356,0.035006,0.096333,0.019457,169.17569,0.358472,27.645519,-0.721161,10.764824,5.868373,24.27745,5.112215,8.026457,15.336646,7.172622,7.106875,308.300843,180.170178,474.112313,123.794083,-5.637852,3.725265,538.784255,285.022334,1424.190913,263.484068,-21.08968,4.805404,700.825565,366.159291,2506.190745,282.927743,-31.134003,5.08495,-23.73717,5.813337,-0.42711,3.042337,30.785353,5.082943,-119.622218,101.947905,5.694452,0.042548,127.772695,14.377789,-38.118645,8.783604,4.185,0.090978,0.047154,46,0.588866,3.608451,2.390874,16.793893,-0.000646,0.003717,1.78539,-11.986669,2.388878,0.368657,2.62,0.055745,0.020654,79.005436,151.592535,76.692784,130.354698,12.580277,74.899751,0.096508,-1.304883,2.131909,123.757072,133.680163,138.814517,9.923091,5.134355,15.057445,90.012947,148.195072,58.182124,120.89386,140.389983,19.496124,131.037865,-0.005915,158.106451
PN313a,a,PN313,0.078857,0.022519,4.923599,100.520833,94.270833,31.110801,0.483643,0.017066,0.120276,0.012337,168.496017,-14.079939,-4.106572,6.179808,5.594255,2.915516,16.058934,5.43703,8.06292,16.311091,5.408324,6.024375,359.419638,266.831195,598.34628,113.379132,-1.762887,4.287347,428.469144,266.853521,1479.389125,224.272479,-12.871166,5.579341,602.746787,411.790605,2444.43835,283.198385,-24.591104,7.941508,-23.326848,7.442921,4.457106,2.617101,26.239725,6.349796,-93.418576,103.51162,3.832163,0.026715,140.501729,13.029786,-44.050346,5.61954,3.525,0.121552,0.010836,29,0.585123,2.69138,1.802775,12.262156,-0.002557,1.793559,2.016549,-12.109676,2.28414,0.392572,2.365,0.078833,0.01616,49.265813,166.898519,103.082165,139.580389,11.701864,63.816354,0.083836,-0.463627,0.234684,132.599007,142.045068,147.044979,9.446061,4.999911,14.445972,108.481038,164.586932,56.105893,130.445935,148.18009,17.734155,144.154946,-0.047652,129.88544
PN411b,b,PN411,0.03991,0.042,5.546995,85.45082,89.139344,32.249698,0.203768,0.020369,0.140089,0.035881,143.53331,0.776831,-15.989581,-18.298025,4.99212,1.726852,7.416343,3.395236,4.243588,10.185707,4.106422,16.324687,188.460305,91.035655,559.92786,59.638004,1.227367,3.530376,267.717833,157.8401,1345.368184,115.722544,-10.846343,4.602059,781.320821,498.070051,2922.042765,233.938931,-29.221141,4.938099,-28.237813,4.020864,-0.178676,2.137357,29.427991,4.02979,-76.85918,104.852728,2.536452,0.013572,94.883324,8.745654,-35.833659,7.597098,7.905,0.08882,0.030289,89,0.484236,1.421027,1.368807,10.817308,-0.00051,3.075799,2.616294,-10.879758,2.78306,0.509658,8.32,0.092444,0.029789,65.608721,216.39049,79.137549,187.822673,11.334573,137.252941,0.060347,-4.379614,29.373413,186.222703,189.456999,192.547603,3.234295,3.090604,6.3249,139.075275,204.406295,65.33102,185.712507,193.43535,7.722843,193.154039,-0.018707,118.964821
PN15_3Ra,a,PN15,0.042667,0.042483,6.673843,162.5,353.125,588.13131,0.831443,0.023491,0.10271,0.028382,106.093277,26.027355,22.505869,16.675325,9.664593,7.123821,10.123121,8.04704,13.17269,24.141121,5.880424,4.768,528.277634,368.654543,717.745159,388.195201,-9.445245,5.657064,579.057083,375.195439,1779.15992,337.381474,-23.132542,8.503281,680.908428,289.848547,3049.908793,331.596591,-32.094495,9.007703,-19.387223,8.29103,1.176958,4.846006,29.462234,9.513266,-107.022711,103.615102,5.035575,0.034637,163.379785,20.010953,-42.313884,7.279846,1.445,0.051607,0.033516,28,0.303062,2.587396,1.960141,10,-0.001093,-3.723896,2.273637,-7.096583,4.533986,0.671141,3.2,0.110345,0.07636,543.748535,166.383665,79.919751,136.573562,16.132866,86.463914,0.118126,-1.004133,0.865729,128.712402,139.783809,147.364934,11.071407,7.581125,18.652532,89.018528,160.958102,71.939573,124.902622,149.832686,24.930064,143.667496,-0.059116,243.354959
PN420a,a,PN420,0.045913,0.024178,6.514207,134.210526,149.013158,80.098515,0.078731,0.011367,0.106213,0.012536,177.774246,-2.706485,1.496555,-11.155312,8.296707,4.610357,,6.481298,7.485297,19.443894,6.466454,7.445625,315.839144,222.002621,592.321747,106.998665,-4.588936,4.590835,501.958922,297.651145,1359.004528,229.612072,-16.839204,6.690136,795.259246,344.540652,2509.286333,336.910342,-32.540616,7.357199,-25.754507,6.86991,0.612639,2.749874,32.140426,6.220857,-117.735427,100.453672,5.889067,0.048454,117.672679,14.140458,-37.521774,8.432598,4.315,0.0863,0.020465,50,0.579535,2.879012,2.155485,15.862069,-0.000696,0.060994,1.917041,-15.440859,4.059843,0.38949,2.9,0.056863,0.021351,89.07035,151.389483,93.900857,121.246483,11.207269,57.488626,0.092434,0.321628,-0.325396,112.727472,120.393778,128.560487,7.666306,8.166708,15.833015,99.733336,146.751888,47.018552,112.001584,130.406883,18.405299,127.760383,-0.064176,111.319901
HC419a,a,HC419,0.039556,0.0224,6.883721,98.4375,113.4375,71.052357,0.454367,0.01577,0.104649,0.010251,165.895493,5.414209,4.126949,-11.472408,7.135231,3.765889,,3.767854,6.261642,11.303561,5.647094,5.611063,257.43655,168.181264,521.965791,75.379691,-1.345908,3.253432,365.658072,182.735665,1242.255951,153.496843,-13.916001,4.610319,558.935576,255.891817,2446.764815,249.034937,-29.369259,5.632675,-28.221045,6.056779,5.128835,2.820839,30.142706,4.840493,-89.87085,103.147355,4.936568,0.042532,79.660253,9.519979,-35.292418,7.987013,2.87,0.077568,0.021486,37,0.51149,2.62974,1.882365,14.770459,-0.000412,0.037313,1.650132,-14.024781,3.529401,0.44644,2.505,0.065921,0.016338,335.15391,132.3371,94.977743,115.0988,7.413327,37.359357,0.064408,-0.074829,-0.065663,111.107737,114.506626,120.354872,3.398889,5.848246,9.247135,97.984781,131.394391,33.40961,109.465902,121.256149,11.790248,118.526678,-0.040092,50.994831
HC125b,b,HC125,0.058196,0.025505,5.738162,101.179245,116.745283,84.90566,0.35609,0.034036,0.115417,0.010611,138.838852,10.763894,15.594532,7.014233,9.583607,7.482921,,7.255237,10.302677,21.76571,6.344917,18.146937,536.387236,353.301976,726.910703,318.483335,-11.684086,5.471821,548.961541,285.829012,1663.567975,387.605605,-22.21155,6.217641,662.120096,395.940388,2854.848491,382.313804,-32.921703,7.137318,-23.580838,8.374544,3.244441,3.908522,30.720357,7.483216,-136.621213,95.223253,5.0911,0.042913,144.953195,18.275918,-46.573306,8.21696,10.48,0.097037,0.022153,108,0.577508,2.225318,2.114972,14.056225,-0.002684,-4.091078,2.697138,-9.281438,6.401466,0.41164,7.47,0.068532,0.015931,142.606692,190.902496,66.262531,106.917191,18.118573,124.639965,0.169464,0.593545,0.913723,93.403883,106.796569,118.374602,13.392687,11.578033,24.97072,75.170886,152.914542,77.743656,90.012285,122.337473,32.325188,111.419267,-0.016705,321.50138
HC124b,b,HC124,0.040949,0.042483,6.622517,102.717391,108.423913,77.835119,0.587377,0.016735,0.111467,0.018697,135.682999,-55.248108,12.51131,-24.754536,2.471563,0.652161,12.601197,2.100353,3.65036,6.301059,4.418583,9.254437,216.804726,128.585431,705.472424,78.120856,5.889614,4.406819,254.472139,103.674503,1544.021167,135.879798,-1.666586,4.521416,564.521024,356.024133,2634.162524,163.227767,-11.966651,5.261982,-13.888255,4.327625,-3.076562,2.201277,18.83788,4.0208,-108.141061,104.213488,3.118384,0.014187,102.089039,10.171668,-36.25819,9.82048,5.1,0.086441,0.020379,59,0.551087,1.38716,1.472861,14.89899,-0.000586,4.251711,1.961053,-7.077412,2.498573,0.427903,3.96,0.066,0.01578,54.657624,235.572499,171.724055,219.618576,9.272209,63.848444,0.04222,-1.360995,5.450032,213.949522,218.352182,226.911062,4.402661,8.55888,12.961541,185.34879,234.690669,49.341879,213.48441,228.539874,15.055464,228.72521,-0.076206,58.098932
HC323a,a,HC323,0.051765,0.029576,6.346328,106.666667,118.333333,88.881944,0.804276,0.025758,0.1024,0.013896,140.401306,6.81549,19.536402,17.23041,15.200672,12.270506,,9.147746,15.622388,27.443239,10.971361,5.628375,407.065186,262.852466,583.61889,264.269229,-7.542272,6.722305,627.234597,455.279288,1607.704554,324.19022,-24.762795,8.07743,694.787332,294.67621,2733.671814,444.368657,-35.08525,8.163243,-25.438054,5.745646,1.06647,4.184424,34.558613,8.05252,-120.380316,99.183361,6.710911,0.051874,175.379033,21.66395,-38.177058,5.077676,3.375,0.096429,0.044699,35,0.59964,4.112826,3.65712,15.88785,-0.000631,-2.980163,2.840911,-7.349177,6.441032,0.380216,2.14,0.059444,0.015758,360.708892,160.986592,80.490057,121.414074,16.603252,80.496535,0.136749,-0.314188,-0.135414,110.503768,122.592619,131.149548,12.088851,8.556929,20.64578,82.011282,155.037444,73.026161,107.598473,135.027056,27.428583,136.422102,-0.163131,199.771594
HC109a,a,HC109,0.056123,0.0205,4.990548,93.5,103.5,31.432467,-0.134992,0.021397,0.145697,0.025547,139.799988,-0.868492,-1.66406,-6.603017,7.048454,3.555711,4.753224,2.340789,3.045102,7.022368,1.93108,13.425625,332.245241,164.297679,646.07412,114.219982,-3.902053,3.310219,551.072964,368.218256,1437.210367,265.278665,-15.708569,6.084448,523.109377,360.92512,2751.283227,249.581728,-30.588745,4.950966,-26.297375,5.243889,1.222286,2.157143,31.04583,4.834704,-110.327332,105.951395,1.59746,0.007936,73.535125,6.651259,-44.774199,7.570124,8.205,0.126231,0.031477,65,0.611145,0.605369,0.643693,11.952191,-0.002276,1.61569,3.232566,-10.780605,4.567601,0.373912,5.02,0.076061,0.033727,96.040424,227.905111,97.1471,199.297721,18.51133,130.758011,0.092883,-1.754708,4.473126,193.084225,202.007288,213.043791,8.923063,11.036503,19.959566,131.157042,224.129868,92.972826,190.405118,213.892462,23.487343,211.469617,-0.06242,293.031067
HC402b,b,HC402,0.04972,0.028348,5.851229,84.782609,98.641304,91.056535,0.368615,0.017786,0.12017,0.021485,126.66143,-9.889071,9.675114,-10.418193,3.285509,1.568893,,7.633272,13.244168,22.899817,11.149376,16.145375,566.326273,327.396528,739.010044,206.21835,-7.683339,3.861645,470.771102,278.417733,1549.733535,294.73208,-12.820821,5.170799,636.42416,375.188705,2722.675961,329.296358,-23.075904,4.906578,-17.452504,5.82241,3.418872,3.276732,19.21881,5.897844,-125.663282,98.272669,7.15069,0.078036,149.543979,16.963859,-50.19136,8.368518,7.43,0.079043,0.023032,94,0.460194,3.339001,3.716459,11.34916,-0.003556,-1.96772,1.671651,-6.051893,5.128576,0.534828,8.635,0.090895,0.026368,158.931868,151.209775,76.779229,93.83923,9.97426,74.430546,0.106291,2.001573,8.264458,86.929387,92.939797,98.661321,6.01041,5.721524,11.731934,78.07558,140.794986,62.719406,86.342941,100.15104,13.808098,97.008553,-0.01495,96.121866
HC329b,b,HC329,0.043355,0.015467,6.101049,155.555556,193.055556,109.678261,-0.037304,0.010114,0.1165,0.009987,136.395432,-0.982309,8.018217,-6.112258,8.824209,5.216263,15.943352,8.757218,9.299478,26.271654,6.39767,5.374812,431.265261,260.956799,527.236713,172.94587,-2.945892,6.820912,582.861863,397.633507,1462.490433,304.902359,-15.685222,8.17899,656.854641,429.210069,2687.611602,303.266367,-27.312292,8.045562,-24.857931,7.343576,6.566209,3.391984,31.441409,5.192394,-94.467317,104.638258,4.496924,0.023659,153.43351,17.48234,-41.983857,7.240784,2.845,0.086212,0.034024,33,0.529321,2.013114,2.132557,12.5,-0.002696,0.42756,3.20893,-11.252659,3.236223,0.446527,2.4,0.070588,0.024064,364.135585,251.778327,86.287774,186.035855,37.228227,165.490553,0.200113,-0.766866,-0.063257,162.697002,195.60712,209.609316,32.910119,14.002196,46.912315,89.759141,246.849326,157.090185,154.642957,215.016682,60.373725,228.681757,-0.408095,773.91538
HC419b,b,HC419,0.035,0.019097,6.984127,105.46875,124.21875,84.375,0.273928,0.008426,0.109091,0.011453,165.489517,7.693902,-2.444821,-16.00951,6.034181,2.458225,,4.389664,5.96572,13.168991,4.351148,4.918625,266.354824,137.769515,557.335081,96.976681,-0.567872,3.561916,362.697755,182.502309,1247.321727,184.440707,-12.185919,3.956021,846.617551,411.621532,2476.428651,324.497019,-29.315884,4.926813,-27.55484,4.918954,4.778364,3.128499,30.341884,4.656957,-84.869028,103.179767,3.63065,0.030802,83.030878,9.932926,-34.822809,8.29766,1.945,0.060781,0.010466,32,0.395436,2.066644,1.450383,11.510791,-0.000739,-0.083558,1.576223,-13.736578,4.346141,0.565199,2.78,0.084242,0.020491,222.459812,164.401442,91.155815,116.966612,8.401193,73.245628,0.071826,1.162403,7.501199,111.837166,118.777385,121.647546,6.940219,2.870161,9.81038,96.998605,148.828182,51.829577,111.378111,121.978539,10.600428,116.144356,0.009397,70.352105
PN313b,b,PN313,0.077474,0.023784,5.104712,104.081633,151.530612,124.234432,0.176117,0.017031,0.123077,0.017435,159.7285,2.209092,2.054368,4.828341,8.268762,4.276923,12.918462,5.613794,7.27268,16.841382,7.124479,7.9045,348.378681,168.007976,509.47931,93.609936,-2.273871,5.033286,569.316869,366.426949,1418.616841,228.928449,-14.935853,6.087471,804.946472,450.783259,2474.750295,319.770289,-26.540487,8.783177,-26.09818,6.711413,4.646908,4.436962,31.329582,5.687918,-86.920983,102.760202,4.938489,0.031149,133.542509,14.150612,-45.753056,5.765471,4.39,0.112564,0.028213,39,0.55538,3.082831,2.374826,11.384615,-0.002934,1.75046,1.953399,-12.965599,2.797436,0.411158,3.25,0.08125,0.025538,73.040078,186.849296,60.198373,143.770081,27.744139,126.650923,0.192976,-0.771414,0.141908,125.666831,146.352963,168.055819,20.686133,21.702856,42.388989,64.536657,180.87883,116.342173,119.324656,170.149982,50.825326,171.814931,-0.197499,505.719753
HC410b,b,HC410,0.040828,0.027429,6.651885,117.1875,121.875,82.265291,0.311856,0.024351,0.1072,0.013795,140.356216,-3.23142,5.738404,2.535503,6.212302,2.558035,13.40831,4.284816,6.748891,12.854447,3.91019,4.657125,432.590876,194.747056,647.149278,154.744986,-7.642344,3.547104,323.345697,174.768162,1534.130959,177.447298,-17.548685,4.003003,652.917593,456.157642,3036.240647,268.605732,-32.941076,4.10596,-28.144267,5.156007,8.228834,3.329884,31.886569,4.819335,-98.107092,104.206711,3.257656,0.019363,106.538408,12.361054,-45.024773,7.445231,2.12,0.068387,0.031248,31,0.455216,1.376116,1.303397,12.552301,-0.00162,-1.898456,2.547134,-8.423623,4.275802,0.513192,2.39,0.074687,0.012433,1181.174145,181.79145,103.671174,162.99477,12.597547,78.120276,0.077288,-2.177649,5.215821,162.102751,165.901544,169.499531,3.798794,3.597987,7.396781,119.884057,180.446308,60.562251,161.010727,170.511554,9.500828,169.5404,-0.08182,144.237915
HC359a,a,HC359,0.034605,0.009143,7.219032,111.5625,120.9375,30,-0.641273,0.006841,0.105818,0.009778,166.539932,-16.884501,5.003729,-20.098619,6.599519,2.34306,22.263431,4.607875,7.443962,13.823626,6.997636,6.4835,191.909807,159.86109,664.319051,64.972151,2.506545,2.870639,645.441231,335.478591,1467.203775,168.338801,-13.383052,4.125924,963.079891,490.550263,2540.911205,326.058906,-23.763804,4.983573,-21.03443,4.91318,-2.868474,2.481849,29.908276,3.725046,-114.088123,103.110114,4.193631,0.020641,128.727764,11.791732,-43.451563,7.881051,3.575,0.085119,0.025646,42,0.5514,2.990053,2.332545,16.666667,-0.001496,1.864749,2.429491,-13.848827,2.944849,0.388679,2.52,0.058605,0.012357,116.716337,235.623367,153.426615,199.932313,15.630628,82.196752,0.07818,-1.011906,1.300718,197.370223,200.366397,209.383162,2.996174,9.016765,12.012939,155.001627,229.988213,74.986587,196.628815,211.358837,14.730022,213.748292,-0.178271,179.868451
HC406a,a,HC406,0.03328,0.026505,7.456626,88.043478,79.891304,50.41182,0.500185,0.028142,0.101386,0.012792,153.531418,-29.368895,1.197533,-17.983143,3.659583,1.411437,9.62246,3.59622,5.865198,10.788659,4.973068,13.811938,211.057199,94.643004,613.453,73.054017,3.565922,3.709192,289.008487,137.236186,1400.322607,91.267983,-6.596652,4.61889,348.390968,217.926923,2541.910843,155.933589,-18.274612,5.111285,-20.043761,4.386308,0.776859,2.500049,23.186141,4.881035,-100.246884,104.696376,3.15035,0.015047,122.076931,10.66917,-42.512467,8.903857,7.56,0.0756,0.030621,100,0.547353,1.926265,1.657689,16.708438,-0.001334,2.459064,2.42014,-7.502142,2.683953,0.433321,5.985,0.059257,0.013114,52.847885,240.282792,161.084006,204.849124,15.701796,79.198786,0.076651,-0.655828,0.066557,195.833389,207.378741,216.819944,11.545351,9.441203,20.986554,166.411013,234.462073,68.051059,193.812875,218.08033,24.267456,222.795037,-0.08973,138.657715
PN23_3Rb,b,PN23,0.035368,0.019892,6.31068,121.071429,161.785714,124.211801,0.025295,0.009821,0.121026,0.017674,143.438385,-20.029894,0.554668,-8.256178,4.806432,1.999899,8.79825,2.690996,3.604598,8.072989,2.724381,6.278187,213.715922,75.971127,633.492188,63.326492,0.204239,3.389783,459.59757,256.115862,1399.211554,186.952378,-10.657003,3.483052,788.737791,598.880969,2471.473532,219.594857,-23.624153,4.701983,-21.118925,4.92671,-1.390535,1.54073,26.515208,4.908758,-96.053822,105.757113,2.02219,0.009897,84.981598,8.716086,-37.021878,8.634354,3.465,0.088846,0.024793,39,0.551911,0.988755,0.908127,14.364641,-0.000098,1.702685,2.874011,-11.391966,3.341769,0.43245,2.715,0.067875,0.016198,148.210049,242.499919,158.891399,201.968075,16.913413,83.60852,0.083743,0.296163,-0.240874,190.51384,197.981229,214.584787,7.467389,16.603558,24.070947,160.770884,239.222829,78.451944,188.849575,215.565001,26.715426,227.055168,-0.280303,73.932135
HC403b,b,HC403,0.061793,0.045143,4.874086,93.442623,128.483607,164.731158,0.606961,0.024401,0.140267,0.020105,125.415375,-15.764627,17.357033,-0.624303,3.423886,1.177167,7.577381,3.332503,4.206524,9.997508,2.884579,6.705,433.691814,232.281577,598.301192,118.72538,-5.69327,4.438564,331.271231,339.682103,1494.41199,163.847302,-9.834907,2.921671,674.066692,435.42196,2727.307857,247.651707,-20.864683,3.49795,-19.165659,4.261004,6.701551,3.056372,23.058737,4.305248,-104.887483,104.48826,2.25956,0.015038,104.651286,10.062394,-40.981562,6.556873,3.575,0.115323,0.043606,31,0.533184,0.977533,0.961526,11.627907,-0.001346,-0.630795,2.477302,-6.054422,2.759313,0.384787,2.58,0.080625,0.023873,239.290874,171.876263,87.957382,145.372845,16.350393,83.918881,0.112472,-0.915394,0.454496,134.81452,149.134173,158.420212,14.319653,9.286039,23.605692,101.773006,170.468408,68.695402,132.208644,159.080794,26.87215,165.830518,-0.207692,126.413582
